receipt_number,transaction_type,client_name,vendor_name,vendor_email,amount,date,is_exception,is_paper
R447238,Cheque,Alicia Ryan,Powell Ltd,ashley64@cabrera-king.com,914.3,2024-08-02,False,False
R128424,Cheque,Brian Thompson,"Flowers, Hunt and Peterson",ramosnicole@kelley.biz,709.22,2024-09-11,False,False
R474688,Cheque,Joseph Barker,Kaufman-Rivera,pjohnson@fields-terrell.org,508.38,2024-05-02,False,True
R127767,Cheque,Jordan Shah,"Cole, Lane and White",shannonschwartz@garrett-gilbert.net,890.79,2024-09-25,False,False
R259716,Card,Linda Floyd,Stephens PLC,gordonjeremy@anderson-walters.com,331.38,2024-09-14,False,False
R486750,Card,Dakota Burns,Smith Inc,orranthony@willis.com,780.28,2024-09-15,False,False
R944981,Card,Gerald Perkins,"Fisher, White and Martinez",asmith@hull-owens.info,221.66,2024-09-02,False,False
R256435,Card,Thomas Fletcher,Pope-King,courtney08@prince.com,670.13,2024-07-06,False,True
R929563,Cheque,Ricardo Wilson,Murray-Carpenter,arnoldbianca@brown-terry.net,950.38,2024-02-29,False,True
R948557,Cheque,Terri Ruiz,"Smith, Patterson and Johnson",heatherwaters@hernandez.org,253.35,2024-01-28,False,True
R686928,Card,Deborah Cooper,Brown and Sons,rgonzalez@ford-smith.info,831.29,2024-09-23,False,False
R448998,Cheque,Jason Gonzalez,Walters Inc,vlopez@nichols.net,18.09,2024-06-11,False,False
R230330,Cheque,Joseph Romero,"Watson, Dixon and Rhodes",nlewis@moore-greene.biz,270.76,2024-08-29,False,False
R35915,Cheque,Michael Sanders,Hoffman-Santana,nmccoy@pitts.com,457.05,2024-06-25,True,True
R330693,Card,Robert Washington DDS,Bradford Group,hannahluna@bates.com,120.93,2024-05-10,False,False
R523095,Card,Melissa Vazquez,Howard-Sawyer,kkeith@jefferson-gay.com,343.53,2024-01-11,False,True
R925254,Card,Lori Thomas,Brown Ltd,ernestsmith@moore.com,155.93,2024-06-05,True,False
R928853,Card,Gabriela Haney,Cooke Inc,jhiggins@white-townsend.com,619.18,2024-05-18,False,False
R575445,Card,Mr. Thomas Giles,Johnson-Watkins,wwilliams@larson-young.org,352.2,2024-01-05,False,True
R812381,Card,Marvin Miller,Beltran Inc,lucasmaria@nielsen.com,249.47,2024-01-29,False,False
R44776,Card,Michael Scott,"Payne, Alexander and White",tlivingston@harrell.biz,897.91,2024-02-04,False,False
R137144,Card,Alex Medina,Miller Inc,thomasalexandra@blackwell.net,808.42,2024-03-28,False,True
R896195,Cheque,Lauren Ortiz,"Bryant, Johnson and Garcia",dbryant@harris.com,701.35,2024-07-17,False,False
R725325,Card,Suzanne Perry,Fields-Barton,jamespaula@cameron-grimes.com,641.72,2024-05-25,False,False
R747941,Cheque,Elizabeth Randolph,"Gordon, Newton and Black",westcarrie@nash.com,586.58,2024-02-26,False,False
R988692,Card,Douglas Richardson,"Williams, Williams and Humphrey",glevine@rodriguez.com,240.84,2024-08-22,False,False
R498641,Card,Manuel Powell,"Fischer, Morris and Glass",tommylopez@roberts.info,907.78,2024-10-01,False,False
R782050,Cheque,Joseph Jarvis,Hogan-Harris,khughes@weaver-avery.com,583.83,2024-01-15,False,False
R708888,Cheque,Alexis Holmes,Oliver-Day,brian14@hernandez.net,595.4,2024-09-08,False,True
R713314,Card,Katherine Parrish,Smith-Wiley,jesusnixon@petersen.com,904.0,2024-05-09,False,True
R529102,Cheque,Brian Mcintyre,"Clark, Smith and Rodriguez",munoznicole@briggs.org,505.18,2024-03-12,False,False
R126702,Cheque,Jorge Smith,Ho-Stewart,kimberlypearson@roberts.com,708.01,2024-09-11,True,False
R382568,Cheque,Troy Rivera,King-Payne,gregmyers@moreno.com,166.67,2024-06-16,False,True
R773921,Cheque,Kylie Parker,"Reed, Herman and Holmes",theresawilliams@mcguire.com,849.43,2024-07-05,False,False
R122572,Cheque,Vincent Torres,Watson-Mendoza,castanedaerin@taylor.net,69.94,2024-08-08,False,False
R81698,Cheque,Luis Lloyd,Cole-Lyons,evanswhitney@perez.org,819.01,2024-07-04,False,False
R184061,Cheque,Jason Armstrong,Beck-Reid,vhicks@thomas.info,375.13,2024-03-17,False,False
R758480,Cheque,Stacy Li,Mueller Inc,brandi67@rivera.com,423.49,2024-09-10,False,False
R834767,Card,Jack Luna,"Jacobson, Yates and Castaneda",jeremymitchell@donaldson.info,377.39,2024-06-02,False,False
R577071,Cheque,Lori Hartman,Ramsey-Lewis,kayla20@parker-nguyen.com,375.52,2024-05-13,False,False
R40803,Card,Dustin Bell,"Perez, Cohen and Wallace",taraestrada@hanna.org,332.58,2024-06-16,False,True
R533644,Card,Kathy Davis,Schultz and Sons,alejandro72@montgomery.info,466.59,2024-01-28,False,False
R364706,Card,Charles Morgan,Zamora and Sons,shawjessica@small-hill.com,895.68,2024-06-19,False,True
R576791,Card,William Hill,"Avila, Cowan and Bauer",chad11@frazier.com,250.52,2024-09-26,False,False
R778387,Cheque,Katherine Turner,Wallace-Wiley,tlopez@coleman.com,693.82,2024-03-23,False,False
R371676,Card,Jennifer Davis,Sweeney and Sons,richard53@fuentes.com,163.79,2024-04-30,False,False
R220349,Card,Kelly Marshall,Schultz PLC,crystal76@thompson.com,64.3,2024-06-04,False,False
R293015,Card,Jeremy Murphy,Hopkins Group,icampos@gregory.com,359.42,2024-05-07,False,False
R355619,Card,Amanda Chen,Charles Group,christopherlarson@pratt.org,156.22,2024-06-22,False,False
R939570,Card,Michael Brooks,Johnson-Hansen,antoniorichards@gray-may.com,881.49,2024-02-07,True,False
R844589,Cheque,James Johns,"King, West and Thomas",campbellalicia@moore-payne.com,711.58,2024-07-07,False,False
R192392,Card,Anthony Lopez,"Montgomery, White and Dixon",davidnunez@hunt-fisher.org,226.16,2024-04-09,False,False
R621037,Card,Michael Tapia,Martinez-Decker,ruthadams@levine.com,283.26,2024-07-09,True,False
R746090,Card,David Campbell,"Parker, Knight and Sampson",djenkins@alexander.com,982.87,2024-09-29,False,False
R63518,Cheque,Nicole White,"Frederick, Escobar and Wood",collinsbrittany@shaw.com,205.73,2024-09-17,False,False
R772331,Cheque,William Odom,Miranda-Keith,patriciajones@norman-shea.com,11.57,2024-02-29,False,False
R270007,Card,Gregg Edwards,Kirby-Osborne,maldonadotiffany@phillips.com,712.12,2024-02-04,False,False
R68776,Cheque,Shannon Hoffman,Norton Ltd,davidcampbell@nichols.com,778.3,2024-07-02,False,False
R490337,Card,Kenneth Lowe,Carter LLC,xevans@pugh.com,728.78,2024-03-29,False,False
R322541,Cheque,Patty Roberts,"Lozano, Ramirez and Pearson",james08@gibson.com,791.67,2024-01-16,False,False
R137039,Cheque,Juan Middleton,Booker Group,chelsea78@sullivan.net,47.54,2024-08-30,False,True
R727235,Cheque,Connie Riddle,Valentine-Snyder,carlbrown@nguyen-dunlap.com,218.75,2024-08-25,False,False
R314217,Card,Brooke Wright,Pearson PLC,robertfritz@martinez.com,848.28,2024-05-23,False,False
R853824,Cheque,Richard Smith,Taylor-Wheeler,alicia01@johnson-smith.org,662.94,2024-08-23,False,False
R649299,Cheque,Matthew Ford,Vance Ltd,jowhite@joseph.com,416.18,2024-04-06,False,False
R788710,Cheque,Jessica Stark,Benjamin-Curry,cynthiaward@stanton-graham.com,722.62,2024-02-05,False,True
R488936,Cheque,Thomas Romero,"Gardner, Long and Ryan",taylor80@jordan.org,31.69,2024-05-18,False,False
R25916,Cheque,Julie Rodriguez,"Myers, Perez and Henry",byrdbryan@horton-johnson.org,845.5,2024-05-20,True,False
R681985,Card,Michelle Thompson,"Walker, Ashley and Summers",roger97@hardy.com,837.47,2024-02-22,True,True
R747717,Cheque,David Serrano,Clark-Smith,wallacesamuel@richardson.com,136.27,2024-02-27,False,False
R66369,Cheque,Dana Jones,Hernandez LLC,christina21@wright-williams.biz,628.33,2024-05-08,False,False
R291805,Cheque,Derek Guzman,Mcmahon-Mitchell,bakersabrina@blankenship-taylor.com,579.84,2024-06-26,False,False
R837551,Cheque,Paige Cortez,Brady LLC,kimberly46@terry.org,634.85,2024-03-28,False,False
R462327,Card,Javier Patton,Carter-Price,xavierthomas@stevens.com,722.72,2024-07-21,False,False
R937692,Cheque,Michael Garcia,Hunter-Johnston,jeffrey68@harper.com,734.44,2024-05-01,False,False
R258100,Card,David Davis,Matthews-Brown,gjohnson@mckenzie.biz,333.3,2024-03-22,False,False
R798018,Cheque,Diana Smith,Nguyen Inc,odiaz@monroe.org,137.87,2024-02-29,False,False
R810182,Cheque,John Pacheco,Salas-Simmons,brewercourtney@bender.org,658.78,2024-02-25,False,True
R455732,Card,Sheila Mcdonald,"Smith, Harrison and Cole",patricia70@ritter-lopez.net,837.96,2024-03-13,True,False
R454587,Cheque,Erica Velez,Williams PLC,knelson@brown.com,713.52,2024-07-17,True,False
R321665,Cheque,Rebecca Shaw,Riley-Hart,lindseycaroline@brown.org,627.24,2024-05-13,False,False
R119747,Cheque,Donald Schmidt,"Gill, Carlson and Conrad",browncalvin@kelly.com,212.48,2024-03-24,False,False
R119026,Cheque,Clinton Nelson,Thompson Inc,johnathanbryan@benson-lawson.com,474.4,2024-04-10,True,False
R585251,Cheque,Charles Bishop,"Higgins, Hammond and Watkins",vwallace@thomas.info,716.42,2024-05-12,False,True
R238712,Card,Brett Clayton,Morales-Marshall,deannahendricks@marquez.com,85.05,2024-01-28,False,False
R596229,Card,Frederick Foster,"Adams, Johnson and Hart",isimpson@davis.biz,212.59,2024-07-03,False,False
R989751,Card,Lindsay Beard,Rodriguez and Sons,robert36@benitez-moore.biz,142.13,2024-06-15,False,True
R206887,Cheque,Casey Obrien,Davis-Davis,reideric@preston.com,537.81,2024-04-24,False,False
R786698,Cheque,Kimberly Marsh,Brown-Garrett,james48@jones.com,291.05,2024-08-28,False,False
R91453,Cheque,Teresa Carroll,Murphy Group,christopher11@harvey.com,325.12,2024-01-10,False,False
R305096,Cheque,Katrina Cunningham,Cunningham Group,michaelwells@murphy.com,60.46,2024-05-05,False,False
R978298,Card,Alyssa Simpson,"Ruiz, Bradley and Bailey",jsimon@chaney-west.com,481.92,2024-04-24,False,False
R980073,Card,Jake Brown,"Buckley, Smith and Washington",douglasthomas@vasquez.com,284.18,2024-01-02,False,False
R856705,Card,Matthew Taylor,"Smith, Cooper and Nichols",carla67@delacruz.com,393.8,2024-06-30,False,False
R638009,Card,Craig Sandoval,Smith-Murray,scottmichael@hamilton-jordan.org,696.72,2024-06-05,False,False
R135271,Card,Brittany Espinoza,"Silva, Holmes and Byrd",buchanansamantha@roman.biz,617.48,2024-07-26,False,False
R959749,Card,Samantha Calhoun,Mercado-Murphy,ggalloway@garcia.com,890.67,2024-07-14,False,False
R19442,Cheque,Melissa Ford,Henderson Ltd,lisa23@gray.com,245.27,2024-01-30,False,False
R390836,Card,Sarah Robinson,"Kelly, Clark and Humphrey",vsandoval@reyes.com,344.11,2024-03-27,False,False
R480444,Card,Sean Sanchez,Pugh-Wilson,jonesmark@cortez-williamson.net,951.01,2024-09-12,True,False
R926133,Cheque,Dr. Amber Rhodes,Gross-Tate,sarah90@roberts.com,705.9,2024-04-27,False,False
R677279,Cheque,David Reynolds,Fowler Group,davidperez@cooper.com,114.03,2024-05-28,False,False
R163448,Cheque,Corey Harrison,Garrett and Sons,davidtaylor@thomas.net,491.47,2024-09-01,False,False
R176730,Cheque,Kathryn Frazier,York-Santana,jimenezsteven@alvarez.com,386.31,2024-03-17,False,True
R868154,Card,Cheryl Zavala,"Santana, Bullock and Adams",fgibson@thompson-scott.info,791.52,2024-04-16,False,True
R964590,Card,Kara Williams,"Serrano, Burton and Moses",kelly05@gomez-walters.com,247.45,2024-07-04,False,False
R104292,Cheque,Christie Cruz,Fisher-Cooper,murphydavid@cooper.com,439.94,2024-06-30,False,False
R494696,Card,Elijah Miller,Moore Group,mollyturner@moon-carlson.info,929.56,2024-03-18,False,True
R726404,Cheque,Austin Ferguson,"Cole, Mcdaniel and Phelps",jennifer42@lopez.com,727.56,2024-07-04,False,False
R232206,Cheque,Jennifer Kramer,"Mitchell, Bailey and Miller",uwarner@wood.com,340.54,2024-07-09,False,False
R900588,Cheque,Nicole Norman,"Simon, Hall and Berry",eduardo40@west-wilson.org,192.84,2024-04-10,False,False
R167311,Card,Natasha Lee,Edwards LLC,megan65@price-taylor.org,289.93,2024-02-03,False,False
R55024,Card,Heather Harris,"Lozano, Woodard and Martin",nancy11@mason.info,788.65,2024-08-23,False,False
R917723,Cheque,Jessica Jimenez,"Reid, Rodriguez and Mathews",wongmarcus@morris.com,459.79,2024-09-08,False,False
R422054,Card,Lisa Brooks,Davidson Ltd,jroberts@oneill.com,740.09,2024-01-19,False,False
R451089,Cheque,Diane Yates,"Brown, Sanchez and Sandoval",blackwelladam@williams-miller.com,105.29,2024-07-14,False,False
R702542,Card,Raymond Mason,Nelson Inc,williamsmelissa@sawyer-church.com,936.02,2024-03-01,False,False
R49927,Card,Kyle Kelly,"Wise, Brown and Marquez",zberry@dominguez.info,554.19,2024-01-16,False,False
R97505,Card,Megan Jones,"Gill, James and Sanchez",vjackson@lee.com,540.54,2024-09-11,False,False
R400394,Cheque,Gregory Crosby,Roberts Ltd,matthew59@medina-aguilar.info,290.43,2024-03-03,False,False
R832595,Card,Sara Hawkins,Jones-Mckenzie,tbrown@fernandez-benson.com,156.13,2024-03-18,False,False
R286465,Cheque,Katherine Mccormick,"Dalton, Williams and Cantu",sarahmartinez@morgan.com,425.8,2024-05-08,False,False
R73628,Cheque,Kristi Lin,Morton and Sons,mcfarlanddonna@smith-morris.com,278.21,2024-06-21,False,False
R395629,Cheque,Christopher Baldwin,"Miller, Davis and Macias",daniel13@ray.com,318.03,2024-08-25,False,False
R429873,Cheque,Kimberly Hill,Gutierrez LLC,shepherdbradley@hall-maxwell.com,663.94,2024-03-08,False,False
R790031,Cheque,Daniel Matthews,Dickerson LLC,tina08@smith.com,697.86,2024-01-16,False,False
R315039,Cheque,Steven Snyder,Santana and Sons,jamie29@flores.com,539.01,2024-01-14,False,False
R212652,Cheque,Felicia Henderson,"Fernandez, White and Johnson",webbkevin@brown.com,951.94,2024-07-23,False,False
R569708,Card,Michael Hamilton,Brown Ltd,zallen@richmond.com,427.27,2024-06-17,False,False
R616655,Cheque,Kelly Roman,"Green, Conner and Atkinson",kelseyhammond@howard-riddle.com,749.68,2024-09-26,True,False
R323202,Card,Thomas Craig,Torres and Sons,stephanie24@george-thomas.biz,247.45,2024-06-29,False,False
R743315,Card,Brianna Lewis,"Novak, Garner and Jackson",hcook@king.info,467.6,2024-06-13,False,False
R506191,Card,Troy Nixon,Alexander Inc,jeffrey09@peters-clark.com,655.1,2024-09-29,False,False
R175193,Card,Vincent Cunningham,Gomez Ltd,cynthia61@atkins-oconnor.com,760.61,2024-03-21,False,False
R140612,Cheque,Carl Garcia,"Hood, Frank and Bowman",amycollins@thompson-vega.com,909.6,2024-08-10,False,False
R962180,Cheque,Rebecca Herrera,"Lopez, Wilson and Moore",judith27@mcdaniel.com,268.83,2024-05-24,False,False
R169,Cheque,David Freeman,Sloan-Marshall,abridges@bell.org,874.75,2024-02-14,False,False
R694164,Card,Matthew Mccoy,"Miles, Simmons and Hunter",johnjones@sexton.com,706.07,2024-08-25,False,False
R62668,Card,Diana White,Shaw-Hahn,poncemaurice@frye-ellison.com,288.0,2024-09-27,False,False
R337779,Cheque,Christopher Mayo,Clayton and Sons,mitchellnatalie@lee.net,48.21,2024-05-16,False,False
R461137,Cheque,Betty Davis,Williams Group,karensmith@white-jordan.com,241.28,2024-04-27,False,False
R973299,Cheque,Victoria Carter,Moore LLC,ubrandt@flores-meyer.biz,644.27,2024-06-03,False,False
R72385,Card,Christina Davis,Mack-Sullivan,mclaughlinjennifer@camacho.com,902.27,2024-02-11,False,False
R705578,Card,Jamie Bowman,Meadows-Barton,omathews@collins.com,266.06,2024-04-20,False,False
R227449,Card,Rebecca Perez,Roberts-Garcia,tanya25@nelson.com,865.18,2024-01-30,False,True
R645985,Card,Robyn Solis,Gordon-Eaton,joshua09@rivas.biz,930.19,2024-04-04,False,False
R854435,Card,Kenneth Ho,Mccarthy-Garrison,kimberlybrooks@garcia-ferguson.com,788.2,2024-09-16,False,True
R86912,Card,Thomas Martinez,Castillo-Jenkins,carterjoseph@henderson.info,819.34,2024-07-16,False,False
R747952,Card,David Short,White-Kelly,bakeramy@watkins-martin.com,39.27,2024-10-01,False,False
R664947,Card,Michael Wells,"Garcia, Phillips and Rodriguez",kennethscott@castaneda.com,931.32,2024-05-11,False,False
R653096,Card,Jessica Smith,Stewart Inc,xbaker@whitney.com,583.43,2024-07-18,False,True
R18813,Cheque,Kimberly Davis,"Fuller, Graham and Sawyer",kayla37@hampton.com,10.19,2024-07-03,False,False
R365339,Cheque,Matthew Daniel,Spears and Sons,richard45@davis.com,982.9,2024-05-16,False,True
R608155,Card,Matthew Frye,"Wilson, Monroe and Hurley",macdonaldcatherine@rivera.biz,275.0,2024-09-07,False,False
R125692,Card,Laura Jacobs,Richards-Watson,qbecker@mata.org,653.52,2024-08-22,False,False
R213897,Card,Steven Foster DDS,"Lopez, Rogers and Porter",omedina@pierce.com,707.23,2024-01-09,False,False
R919412,Cheque,Sandra Chavez,Long Ltd,davidbarber@moore.biz,776.83,2024-05-26,False,False
R680714,Cheque,Brian Ruiz,Brewer-Guzman,laurahall@white-archer.com,769.92,2024-01-31,False,False
R420928,Card,John Martinez,"Rogers, Patterson and Rodriguez",skinneralexander@benjamin.info,908.45,2024-06-28,False,False
R763900,Cheque,Taylor Moore,Jackson Group,sharonscott@johnson-bryan.com,134.68,2024-02-09,False,False
R606320,Cheque,Jennifer Lucas,Black Group,brent04@gross.com,514.73,2024-08-11,False,False
R364723,Card,Alicia Campbell,Davies Group,nwilliams@wood-kramer.net,840.36,2024-05-22,False,False
R283898,Cheque,Hailey Gilbert,Mays and Sons,kristinegarza@meyers.org,313.57,2024-01-19,False,False
R484621,Card,Suzanne Roberson,Smith-Peterson,amandaunderwood@moore.com,385.18,2024-01-13,False,False
R452723,Card,Cassandra Morris,"Blair, Curry and Martinez",dhorn@hardy-carter.com,605.99,2024-05-09,True,False
R457016,Card,Natalie Donaldson,"Ali, Cross and Jackson",cgreen@love-lyons.info,867.51,2024-04-26,False,False
R644731,Cheque,Karen Poole,Allen PLC,dwallace@flores.info,956.08,2024-09-27,True,True
R729430,Card,Amanda Bryant,"Fernandez, Mack and Casey",maryross@scott-robinson.com,556.91,2024-07-06,False,False
R389502,Cheque,Susan Jones,Owens and Sons,tscott@king-williams.com,659.66,2024-07-22,True,True
R541599,Cheque,Angela Perez,Bass-Gates,ryansmith@mcbride-ellis.com,842.39,2024-01-26,False,True
R815676,Card,Paula Norris,Sheppard-Diaz,moorederek@brewer.com,680.09,2024-09-30,False,False
R380548,Card,Carla Rivera,"Torres, Huynh and Hunter",jjackson@cole-gamble.info,143.69,2024-02-17,False,True
R6364,Cheque,Keith Sanchez,Brown-Ray,harteric@moreno.com,692.58,2024-05-14,False,False
R917069,Cheque,Heather Garrett,"Tyler, Andrews and Becker",julie32@reyes.com,604.37,2024-09-15,False,True
R574656,Cheque,Dylan Torres,"Cervantes, Rubio and Davis",diazjeanne@murphy.net,439.71,2024-06-20,False,False
R882692,Cheque,Carlos Olson,Mathis-Mcconnell,ftaylor@stevenson.com,710.58,2024-06-27,True,True
R832472,Card,Cory Moreno,Gardner Inc,michael23@torres.com,722.88,2024-09-19,False,False
R378820,Cheque,Paul Anderson,Mcdaniel LLC,umorgan@hall-wright.com,411.82,2024-08-29,True,False
R848703,Card,Tyler Christian,Gomez Ltd,jeremyjenkins@zhang.com,807.89,2024-04-03,False,True
R687898,Cheque,Craig Logan,Strong-Phillips,kimberly80@greer.com,744.95,2024-07-15,False,False
R256307,Cheque,Patricia Dunn,"Thompson, Bolton and Lee",lfowler@gonzalez-burnett.com,255.85,2024-07-01,False,False
R106929,Cheque,Amber Williams,"White, Lee and Edwards",willisjoseph@ross.net,305.48,2024-07-23,True,False
R811036,Cheque,Mark Smith,Smith PLC,yalvarez@gordon-nguyen.org,516.62,2024-07-04,False,False
R976962,Cheque,Ashley Holland,Hernandez Ltd,timothy44@payne.com,574.45,2024-04-17,False,True
R394683,Cheque,Brian West,"Jacobson, Bradley and Perry",matthewwoodward@cummings.com,601.12,2024-01-24,False,False
R679084,Cheque,Jared Maxwell,"Bell, Pierce and Andersen",nicholasallen@patrick-foster.com,931.83,2024-08-01,False,True
R483483,Cheque,Randall Ball,"Proctor, Warren and Wallace",shanesmith@richard-webb.com,359.6,2024-05-17,False,False
R709766,Card,Michelle Middleton,Gilmore-Tate,paul08@randolph.net,213.41,2024-05-09,True,False
R556286,Cheque,Morgan Johnson,Johns and Sons,watsonbailey@jones.com,813.66,2024-08-21,False,False
R84226,Card,Cindy Hardy,Lindsey PLC,webervictoria@fry.net,963.98,2024-09-22,False,False
R464237,Card,Kenneth Montoya,Johnson Group,denise26@diaz.net,591.84,2024-09-03,True,False
R686356,Cheque,Laura Aguilar,Fox-Sheppard,daniel76@owens-hernandez.com,995.62,2024-03-23,False,False
R132688,Card,Mrs. Laura Davis DVM,Johnson-Ramirez,kparrish@jenkins.net,528.17,2024-05-07,False,False
R86892,Card,Tanner Livingston,Reid LLC,matthew24@padilla-petersen.com,147.05,2024-09-07,False,True
R71966,Cheque,Joel Armstrong,Erickson-Santiago,palmerrobert@dunlap.com,246.13,2024-01-25,False,False
R386036,Cheque,James Bishop,"Santana, Meyers and Williams",holly03@williams-stewart.com,77.38,2024-06-03,False,False
